"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0000950123-10-008106",53669,"JOHNSON CONTROLS INC",2531,"US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","4145241200","US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","US","WI",390380010,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100203,"2010-02-03 10:32:00.0",0,0,"jci",1,"","2010Q1"
"0000950123-10-008370",1054374,"BROADCOM CORP",3674,"US","CA","IRVINE","92617-3038","5300 CALIFORNIA AVENUE","","949 926 5000","US","CA","IRVINE","92617-3038","5300 CALIFORNIA AVENUE","","US","CA",330480482,"",NA,"1-LAF",0,1231,"10-K",20091231,2009,"FY",20100203,"2010-02-03 17:03:00.0",0,0,"brcm",1,"","2010Q1"
"0001104659-10-004636",46765,"HELMERICH & PAYNE INC",1381,"US","OK","TULSA","74114","UTICA AT 21ST ST","","9187425531","US","OK","TULSA","74114","UTICA AT 21ST ST","","US","DE",730679879,"",NA,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100203,"2010-02-03 14:27:00.0",0,0,"hp",1,"","2010Q1"
"0001144204-10-005154",1116132,"COACH INC",3100,"US","NY","NEW YORK","10001","516 WEST 34TH ST","","2125941850","US","NY","NEW YORK","10001","516 WEST 34TH ST","","US","MD",522242751,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100203,"2010-02-03 16:37:00.0",0,0,"coh",1,"","2010Q1"
"0001144204-10-005166",32604,"EMERSON ELECTRIC CO",3600,"US","MO","ST LOUIS","63136","8000 W FLORISSANT AVE","P O BOX 4100","3145532000","US","MO","ST LOUIS","63136","8000 W. FLORISSANT","P.O. BOX 4100","US","MO",430259330,"EMERSON ELECTRIC MANUFACTUING CO",19730710,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100203,"2010-02-03 16:50:00.0",0,0,"emr",1,"","2010Q1"
"0001193125-10-020834",1403161,"VISA INC.",7389,"US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","(415) 932-2100","US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","US","DE",260267673,"VISA INC.",20070614,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100203,"2010-02-03 16:33:00.0",0,0,"v",1,"","2010Q1"
"0000950123-10-007509",96021,"SYSCO CORP",5140,"US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","281-584-1390","US","TX","HOUSTON","77077","1390 ENCLAVE PKWY","","US","DE",741648137,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100202,"2010-02-02 08:01:00.0",0,0,"syy",1,"","2010Q1"
"0000950123-10-007737",829224,"STARBUCKS CORP",5810,"US","WA","SEATTLE","98124-1067","P O BOX 34067","","2064471575","US","WA","SEATTLE","98134","2401 UTAH AVENUE SOUTH","","US","WA",911325671,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100202,"2010-02-02 16:16:00.0",0,0,"sbux",1,"","2010Q1"
"0000950123-10-007004",1086195,"ART TECHNOLOGY GROUP INC",7372,"US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","617-386-1000","US","MA","CAMBRIDGE","02142","ONE MAIN STREET","","US","DE",43141918,"",NA,"2-ACC",0,1231,"10-K",20091231,2009,"FY",20100201,"2010-02-01 06:22:00.0",0,0,"artg",1,"","2010Q1"
"0000950123-10-006586",8858,"AVNET INC",5065,"US","AZ","PHOENIX","85034","2211 SOUTH 47TH STREET","","4806432000","US","AZ","PHOENIX","85034","2211 SOUTH 47TH STREET","","US","NY",111890605,"",NA,"1-LAF",1,630,"10-Q",20091231,2010,"Q2",20100129,"2010-01-29 12:06:00.0",0,0,"avt",1,"","2010Q1"
"0000950123-10-006814",356028,"CA, INC.",7372,"US","NY","ISLANDIA","11749","ONE CA PLAZA","","6313423550","US","NY","ISLANDIA","11749","ONE CA PLAZA","","US","DE",132857434,"COMPUTER ASSOCIATES INTERNATIONAL INC",19920703,"1-LAF",1,331,"10-Q",20091231,2009,"Q3",20100129,"2010-01-29 16:17:00.0",0,0,"ca",1,"","2010Q1"
"0000950123-10-006821",106040,"WESTERN DIGITAL CORP",3572,"US","CA","LAKE FOREST","92630","20511 LAKE FOREST DRIVE","","9499325000","US","CA","LAKE FOREST","92630","20511 LAKE FOREST DRIVE","","US","DE",330956711,"GENERAL DIGITAL CORP",19730125,"1-LAF",1,630,"10-Q",20091231,2010,"Q2",20100129,"2010-01-29 16:25:00.0",0,0,"wdc",1,"","2010Q1"
"0001193125-10-016098",1018724,"AMAZON COM INC",5961,"US","WA","SEATTLE","98144","1200 12TH AVENUE S SUITE 1200","","2062661000","US","WA","SEATTLE","98144","1200 12TH AVENUE S SUITE 1200","","US","DE",911646860,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100129,"2010-01-28 21:42:00.0",0,0,"amzn",1,"","2010Q1"
"0001193125-10-016470",815097,"CARNIVAL CORP",4400,"US","FL","MIAMI","33178-2428","3655 N W 87TH AVE","PO BOX 1347","011 44 20 7940 5381","US","FL","MIAMI","33178","3655 N W 87TH AVE","PO BOX 1347","US","DE",591562976,"CARNIVAL CRUISE LINES INC",19920703,"1-LAF",1,1130,"10-K",20091130,2009,"FY",20100129,"2010-01-29 09:02:00.0",0,0,"ccl",2,"1125259","2010Q1"
"0001193125-10-016932",1035267,"INTUITIVE SURGICAL INC",3842,"US","CA","SUNNYVALE","94086","950 KIFER ROAD","","4085232100","US","CA","SUNNYVALE","94086","950 KIFER ROAD","","US","DE",770416458,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100129,"2010-01-29 15:05:00.0",0,0,"isrg",1,"","2010Q1"
"0001193125-10-017191",92380,"SOUTHWEST AIRLINES CO",4512,"US","TX","DALLAS","75235","2702 LOVE FIELD DR","P O BOX 36611","2147924000","US","TX","DALLAS","75235-1611","PO BOX 36611","","US","TX",741563240,"AIR SOUTHWEST CO",19760108,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100129,"2010-01-29 17:14:00.0",0,0,"luv",1,"","2010Q1"
"0000950123-10-006167",202058,"HARRIS CORP /DE/",3812,"US","FL","MELBOURNE","32919","1025 W NASA BLVD","","3217279100","US","FL","MELBOURNE","32919","1025 W NASA BLVD","","US","DE",340276860,"HARRIS SEYBOLD CO",19600201,"1-LAF",1,630,"10-Q",20091231,2010,"Q2",20100128,"2010-01-28 16:45:00.0",0,0,"hrs",1,"","2010Q1"
"0001047469-10-000391",1385157,"TYCO ELECTRONICS LTD.",5065,"BM","","PEMBROKE","HM08","96 PITTS BAY ROAD, 2ND FL","","(441) 298-9732","BM","","PEMBROKE","HM08","96 PITTS BAY ROAD, 2ND FL","","BM","",980518048,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100128,"2010-01-28 12:32:00.0",0,0,"tel",1,"","2010Q1"
"0001144204-10-004114",1137411,"ROCKWELL COLLINS INC",3728,"US","IA","CEDAR RAPIDS","52498","400 COLLINS ROAD NE","","3192951000","","","","","","","US","DE",522314475,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100128,"2010-01-28 15:01:00.0",0,0,"col",1,"","2010Q1"
"0001193125-10-014549",1393612,"DISCOVER FINANCIAL SERVICES",6141,"US","IL","RIVERWOODS","60015","2500 LAKE COOK ROAD","","224-405-0900","US","IL","RIVERWOODS","60015","2500 LAKE COOK ROAD","","US","DE",362517428,"",NA,"1-LAF",1,1130,"10-K",20091130,2009,"FY",20100128,"2010-01-27 20:21:00.0",0,0,"dfs",1,"","2010Q1"
"0001193125-10-014865",80424,"PROCTER & GAMBLE CO",2840,"US","OH","CINCINNATI","45202","ONE PROCTER & GAMBLE PLAZA","","5139831100","US","OH","CINCINNATI","45202","ONE PROCTER & GAMBLE PLAZA","","US","OH",310411980,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100128,"2010-01-28 07:27:00.0",0,0,"pg",1,"","2010Q1"
"0001193125-10-015411",835729,"BMC SOFTWARE INC",7372,"US","TX","HOUSTON","77042-2827","2101 CITYWEST BLVD","","7139188800","US","TX","HOUSTON","77042-2827","2101 CITYWEST BLVD","","US","DE",742126120,"",NA,"1-LAF",0,331,"10-Q",20091231,2009,"Q3",20100128,"2010-01-28 14:25:00.0",0,0,"bmc",1,"","2010Q1"
"0001193125-10-015547",52988,"JACOBS ENGINEERING GROUP INC /DE/",1600,"US","CA","PASADENA","91105-3063","1111 S ARROYO PARKWAY","","6265783500","","","","","","","US","DE",954081636,"",NA,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100128,"2010-01-28 15:47:00.0",0,0,"jec",1,"","2010Q1"
"0001193125-10-015598",789019,"MICROSOFT CORP",7372,"US","WA","REDMOND","98052-6399","ONE MICROSOFT WAY","","425-882-8080","US","WA","REDMOND","98052-6399","ONE MICROSOFT WAY","","US","WA",911144442,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100128,"2010-01-28 16:12:00.0",0,0,"msft",1,"","2010Q1"
"0000950123-10-005721",804328,"QUALCOMM INC/DE",3663,"US","CA","SAN DIEGO","92121","5775 MOREHOUSE DR","","8585871121","US","CA","SAN DIEGO","92121","5775 MOREHOUSE DR","","US","DE",953685934,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100127,"2010-01-27 16:51:00.0",0,0,"qcom",1,"","2010Q1"
"0000950123-10-005134",2969,"AIR PRODUCTS & CHEMICALS INC /DE/",2810,"US","PA","ALLENTOWN","18195-1501","7201 HAMILTON BLVD","","6104814911","US","PA","ALLENTOWN","18195-1501","7201 HAMILTON BLVD","","US","DE",231274455,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100126,"2010-01-26 11:01:00.0",0,0,"apd",1,"","2010Q1"
"0000950123-10-005311",927653,"MCKESSON CORP",5122,"US","CA","SAN FRANCISCO","94104","ONE POST ST","MCKESSON PLAZA","4159838300","US","CA","SAN FRANCISCO","94104","ONE POST ST","","US","DE",943207296,"MCKESSON HBOC INC",19990115,"1-LAF",1,331,"10-Q",20091231,2009,"Q3",20100126,"2010-01-26 16:43:00.0",0,0,"mck",1,"","2010Q1"
"0001193125-10-012479",1385187,"COVIDIEN PLC",3841,"IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","353 1 439-3000","IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","","",980624794,"COVIDIEN LTD.",20070321,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100126,"2010-01-26 07:03:00.0",0,0,"cov",1,"","2010Q1"
"0001193125-10-012085",320193,"APPLE INC",3571,"US","CA","CUPERTINO","95014","1 INFINITE LOOP","","4089961010","US","CA","CUPERTINO","95014","ONE INFINITE LOOP","","US","CA",942404110,"APPLE COMPUTER INC",19970808,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100125,"2010-01-25 16:24:00.0",0,0,"aapl",1,"","2010Q1"
"0000796343-10-000003",796343,"ADOBE SYSTEMS INC",7372,"US","CA","SAN JOSE","95110-2704","345 PARK AVE","","4085366000","US","CA","SAN JOSE","95110-2704","345 PARK AVENUE","","US","DE",770019522,"",NA,"1-LAF",1,1130,"10-K",20091130,2009,"FY",20100122,"2010-01-22 12:14:00.0",0,0,"adbe",1,"","2010Q1"
"0000950123-10-002359",95521,"SUPERVALU INC",5411,"US","MN","EDEN PRAIRIE","55344","11840 VALLEY VIEW RD","","9528284000","US","MN","EDEN PRAIRIE","55344","11840 VALLEY VIEW ROAD","","US","DE",410617000,"SUPER VALU STORES INC",19920703,"1-LAF",1,228,"10-Q",20091130,2009,"Q3",20100114,"2010-01-13 18:28:00.0",0,0,"svu",1,"","2010Q1"
"0000723125-10-000019",723125,"MICRON TECHNOLOGY INC",3674,"US","ID","BOISE","83716-9632","8000 S FEDERAL WAY","PO BOX 6","2083684000","","","","","","","US","DE",751618004,"",NA,"1-LAF",1,831,"10-Q",20091130,2010,"Q1",20100112,"2010-01-12 14:41:00.0",0,0,"mu",1,"","2010Q1"
"0000950123-10-001322",1110783,"MONSANTO CO /NEW/",2870,"US","MO","ST LOUIS","63167","800 N LINDBERGH BLVD","","3146941000","US","MO","ST LOUIS","63167","800 NORTH LINDBERGH BLVD","","US","DE",431878297,"",NA,"1-LAF",1,831,"10-Q",20091130,2010,"Q1",20100108,"2010-01-08 16:16:00.0",0,0,"mon",1,"","2010Q1"
"0001104659-10-000733",764478,"BEST BUY CO INC",5731,"US","MN","RICHFIELD","55423","7601 PENN AVE SOUTH","","6122911000","US","MN","RICHFIELD","55423","7601 PENN AVE SOUTH","","US","MN",410907483,"BEST BUYS CO INC",19900809,"1-LAF",0,228,"10-Q",20091130,2009,"Q3",20100107,"2010-01-07 16:47:00.0",0,0,"bby",1,"","2010Q1"
"0001104659-10-000569",886158,"BED BATH & BEYOND INC",5700,"US","NJ","UNION","07083","650 LIBERTY AVENUE","","2013791520","US","NJ","SPRINGFIELD","07081","715 MORRIS AVENUE","","US","NY",112250488,"",NA,"1-LAF",1,228,"10-Q",20091130,2009,"Q3",20100106,"2010-01-06 17:12:00.0",0,0,"bbby",1,"","2010Q1"
"0001193125-10-002092",320187,"NIKE INC",3021,"US","OR","BEAVERTON","97005-6453","ONE BOWERMAN DR","","5036713173","US","OR","BEAVERTON","97005-6453","ONE BOWERMAN DR","","US","OR",930584541,"",NA,"1-LAF",0,531,"10-Q",20091130,2010,"Q2",20100106,"2010-01-06 17:17:00.0",0,0,"nke",1,"","2010Q1"
"0000950123-10-000408",23217,"CONAGRA FOODS INC /DE/",2000,"US","NE","OMAHA","68102","ONE CONAGRA DR","","4025954000","US","NE","OMAHA","68102","ONE CONAGRA DRIVE","","US","DE",470248710,"CONAGRA INC /DE/",19920703,"1-LAF",1,531,"10-Q",20091130,2010,"Q2",20100105,"2010-01-05 16:25:00.0",0,0,"cag",1,"","2010Q1"
