"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-09-242413",1108524,"SALESFORCE COM INC",7372,"US","CA","SAN FRANCISCO","94105","THE LANDMARK","ONE MARKET STREET STE.300","","US","CA","SAN FRANCISCO","94105","THE LANDMARK","ONE MARKET STREET STE. 300","US","DE",943320693,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091125,"2009-11-25 15:35:00.0",0,0,"crm",1,"","2009Q4"
"0000060667-09-000160",60667,"LOWES COMPANIES INC",5211,"US","NC","MOORESVILLE","28117","1000 LOWE'S BLVD.","","7047581000","US","NC","MOORESVILLE","28115","P.O. BOX 1000","","US","NC",560578072,"",NA,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091201,"2009-12-01 16:40:00.0",0,0,"low",1,"","2009Q4"
"0000950123-09-067237",109198,"TJX COMPANIES INC /DE/",5651,"US","MA","FRAMINGHAM","01701","770 COCHITUATE RD","","508-390-2662","US","MA","FRAMINGHAM","01701","770 COCHITUATE ROAD","","US","DE",42207613,"ZAYRE CORP",19890625,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091201,"2009-12-01 15:34:00.0",0,0,"tjx",1,"","2009Q4"
"0001104659-09-067737",791519,"STAPLES INC",5940,"US","MA","FRAMINGHAM","01702","500 STAPLES DRIVE","P O BOX 9328","5082535000","US","MA","FRAMINGHAM","01702","500 STAPLES DR","","US","DE",42896127,"",NA,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091201,"2009-12-01 06:20:00.0",0,0,"spls",1,"","2009Q4"
"0001193125-09-245848",1001039,"WALT DISNEY CO/",7990,"US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","8185601000","US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","US","DE",954545390,"DC HOLDCO INC",19950918,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091202,"2009-12-02 14:36:00.0",0,0,"dis",1,"","2009Q4"
"0000950123-09-068042",826083,"DELL INC",3571,"US","TX","ROUND ROCK","78682-2244","ONE DELL WAY","STED","5127284737","US","TX","ROUND ROCK","78682","ONE DELL WAY","","US","DE",742487834,"DELL COMPUTER CORP",19920703,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091203,"2009-12-03 16:24:00.0",0,0,"dell",1,"","2009Q4"
"0001193125-09-246720",354950,"HOME DEPOT INC",5211,"US","GA","ATLANTA","30339-4024","2455 PACES FERRY ROAD","","770-433-82","US","GA","ATLANTA","30339-4024","2455 PACES FERRY ROAD","","US","DE",953261426,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091203,"2009-12-03 16:12:00.0",0,0,"hd",1,"","2009Q4"
"0000950123-09-068379",896878,"INTUIT INC",7372,"US","CA","MOUNTAIN VIEW","94043","2700 COAST AVENUE","","650-944-6000","US","CA","MOUNTAIN VIEW","94039-7850","P.O. BOX 7850","","US","DE",770034661,"",NA,"1-LAF",1,731,"10-Q",20091031,2010,"Q1",20091204,"2009-12-04 13:02:00.0",0,0,"intu",1,"","2009Q4"
"0001104659-09-068572",27419,"TARGET CORP",5331,"US","MN","MINNEAPOLIS","55403","1000 NICOLLET MALL","","6123046073","US","MN","MINNEAPOLIS","55403","1000 NICOLLET MALL","","US","MN",410215170,"DAYTON HUDSON CORP",19920703,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091204,"2009-12-04 13:55:00.0",0,0,"tgt",1,"","2009Q4"
"0001193125-09-247407",885639,"KOHLS CORPORATION",5311,"US","WI","MENOMONEE FALLS","53051","N56 W17000 RIDGEWOOD DR","","4147835800","US","WI","MENOMONEE FALLS","53051","N54 W13600 WOODALE DR","","US","WI",391630919,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091204,"2009-12-04 12:22:00.0",0,0,"kss",1,"","2009Q4"
"0001193125-09-247593",701985,"LIMITED BRANDS INC",5621,"US","OH","COLUMBUS","43216","THREE LIMITED PKWY","P O BOX 16000","6144157000","US","OH","COLUMBUS","43216","THREE LIMITED PARKWAY","P.O. BOX 16000","US","DE",311029810,"LIMITED INC",19920703,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091204,"2009-12-04 16:05:00.0",0,0,"ltd",1,"","2009Q4"
"0001193125-09-248286",794367,"MACY'S, INC.",5311,"US","OH","CINCINNATI","45202","7 WEST SEVENTH STREET","","5135797000","US","OH","CINCINNATI","45202","7 W SEVENTH ST","","US","DE",133324058,"FEDERATED DEPARTMENT STORES INC /DE/",19950307,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091207,"2009-12-07 13:45:00.0",0,0,"m",1,"","2009Q4"
"0000950123-09-069177",72333,"NORDSTROM INC",5651,"US","WA","SEATTLE","98101-4407","1700 SEVENTH AVENUE","SUITE 1300","2066282111","US","WA","SEATTLE","98111","PO BOX 1770","","US","WA",910515058,"NORDSTROM BEST INC",19730611,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091208,"2009-12-08 16:03:00.0",0,0,"jwn",1,"","2009Q4"
"0001193125-09-248603",104169,"WAL MART STORES INC",5331,"US","AR","BENTONVILLE","72716","702 SOUTHWEST 8TH ST","","5012734000","US","AR","BENTONVILLE","72716","702 SOUTHWEST 8TH STREET","","US","DE",710415188,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091208,"2009-12-07 18:16:00.0",0,0,"wmt",1,"","2009Q4"
"0001193125-09-249204",39911,"GAP INC",5651,"US","CA","SAN FRANCISCO","94105","TWO FOLSOM STREET","","4159524400","US","CA","SAN FRANCISCO","94105","TWO FOLSOM STREET","","US","DE",941697231,"GAP STORES INC",19850617,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091208,"2009-12-08 14:54:00.0",0,0,"gps",1,"","2009Q4"
"0001193125-09-249297",769397,"AUTODESK INC",7372,"US","CA","SAN RAFAEL","94903","111 MCINNIS PKWY","","4155075000","US","CA","SAN RAFAEL","94903","111 MCINNIS PKWY","","US","DE",942819853,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091208,"2009-12-08 16:27:00.0",0,0,"adsk",1,"","2009Q4"
"0000897101-09-002528",64670,"MEDTRONIC INC",3845,"US","MN","MINNEAPOLIS","55432","710 MEDTRONIC PKWY","MS LC300","7635144000","US","MN","MINNEAPOLIS","55432","710 MEDTRONIC PKWY","","US","MN",410793183,"",NA,"1-LAF",1,430,"10-Q",20091031,2010,"Q2",20091209,"2009-12-09 15:53:00.0",0,0,"mdt",1,"","2009Q4"
"0000950123-09-069608",12659,"H&R BLOCK INC",7200,"US","MO","KANSAS CITY","64105","ONE H&R BLOCK WAY","","8168543000","US","MO","KANSAS CITY","64105","ONE H&R BLOCK WAY","","US","MO",440607856,"",NA,"1-LAF",0,430,"10-Q",20091031,2010,"Q2",20091209,"2009-12-09 17:26:00.0",0,0,"hrb",1,"","2009Q4"
"0001166126-09-000060",1166126,"J C PENNEY CO INC",5311,"US","TX","PLANO","75024-3698","6501 LEGACY DRIVE","","9722431100","","","","","","","US","DE",260037077,"J C PENNEY HOLDINGS INC",20020128,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091209,"2009-12-09 17:11:00.0",0,0,"jcp",1,"","2009Q4"
"0001193125-09-249894",1058057,"MARVELL TECHNOLOGY GROUP LTD",3674,"BM","","HAMILTON HM 12","","CANON'S COURT","22 VICTORIA STREET","4412966395","","","","","","","BM","",770481679,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091209,"2009-12-09 15:04:00.0",0,0,"mrvl",1,"","2009Q4"
"0000950123-09-069718",16732,"CAMPBELL SOUP CO",2000,"US","NJ","CAMDEN","08103","CAMPBELL PL","","8563424800","US","NJ","CAMDEN","08103","CAMPBELL PL","","US","NJ",210419870,"",NA,"1-LAF",1,731,"10-Q",20091031,2010,"Q1",20091210,"2009-12-10 08:54:00.0",0,0,"cpb",1,"","2009Q4"
"0000950123-09-070205",6951,"APPLIED MATERIALS INC /DE",3674,"US","CA","SANTA CLARA","95054-3299","3050 BOWERS AVE","","4087275555","US","CA","SANTA CLARA","95054-3299","3050 BOWERS AVE","","US","DC",941655526,"APPLIED MATERIALS TECHNOLOGY INC",19730319,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091211,"2009-12-11 16:21:00.0",1,0,"amat",1,"","2009Q4"
"0000950123-09-071276",723531,"PAYCHEX INC",8700,"US","NY","ROCHESTER","14625-0397","911 PANORAMA TRAIL S","","7163856666","US","NY","ROCHESTER","14625-0397","911 PANORAMA TRAIL SOUTH","","US","DE",161124166,"",NA,"1-LAF",1,531,"10-Q",20091130,2010,"Q2",20091216,"2009-12-16 16:53:00.0",0,0,"payx",1,"","2009Q4"
"0000950123-09-071593",866787,"AUTOZONE INC",5531,"US","TN","MEMPHIS","38103","123 SOUTH FRONT ST","","9014956500","US","TN","MEMPHIS","38101-2198","P O BOX 2198","DEPT 8074","US","NV",621482048,"",NA,"1-LAF",1,831,"10-Q",20091130,2010,"Q1",20091217,"2009-12-17 16:52:00.0",0,0,"azo",1,"","2009Q4"
"0001047469-09-010806",47217,"HEWLETT PACKARD CO",3570,"US","CA","PALO ALTO","94304","3000 HANOVER ST","MS 1050","6508571501","US","CA","PALO ALTO","94304","3000 HANOVER ST","MS 1050","US","DE",941081436,"",NA,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091217,"2009-12-17 17:24:00.0",1,0,"hpq",1,"","2009Q4"
"0001104659-09-070344",315189,"DEERE & CO",3523,"US","IL","MOLINE","61265-8098","ONE JOHN DEERE PLACE","","(309) 765-5688","US","IL","MOLINE","61265-8098","ONE JOHN DEERE PLACE","","US","DE",362382580,"",NA,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091217,"2009-12-17 10:42:00.0",0,0,"de",1,"","2009Q4"
"0001104659-09-070369",56873,"KROGER CO",5411,"US","OH","CINCINNATI","45201","1014 VINE ST","","5137624000","","","","","","","US","OH",310345740,"",NA,"1-LAF",0,131,"10-Q",20091031,2009,"Q3",20091217,"2009-12-17 11:35:00.0",0,0,"kr",1,"","2009Q4"
"0000950123-09-071812",1048911,"FEDEX CORP",4513,"US","TN","MEMPHIS","38120-","942 SOUTH SHADY GROVE ROAD","","9018187500","US","TN","MEMPHIS","38120-","942 SOUTH SHADY GROVE ROAD","","US","DE",621721435,"FDX CORP",19971103,"1-LAF",1,531,"10-Q",20091130,2010,"Q2",20091218,"2009-12-18 12:33:00.0",0,0,"fdx",1,"","2009Q4"
"0000950123-09-071898",40704,"GENERAL MILLS INC",2040,"US","MN","MINNEAPOLIS","55426","NUMBER ONE GENERAL MILLS BLVD","","(763) 764-7600","US","MN","MINNEAPOLIS","55440","P O BOX 1113","","US","DE",410274440,"",NA,"1-LAF",1,531,"10-Q",20091130,2010,"Q2",20091218,"2009-12-18 15:37:00.0",0,0,"gis",1,"","2009Q4"
"0001193125-09-255610",909832,"COSTCO WHOLESALE CORP /NEW",5331,"US","WA","ISSAQUAH","98027-","999 LAKE DRIVE","","4253138100","US","WA","ISSAQUAH","98027","999 LAKE DRIVE","","US","WA",911223280,"COSTCO COMPANIES INC",19970401,"1-LAF",0,831,"10-Q",20091130,2010,"Q1",20091218,"2009-12-18 12:50:00.0",0,0,"cost",1,"","2009Q4"
"0001193125-09-256007",1467373,"ACCENTURE PLC",7389,"IE","","DUBLIN","D2","1 GRAND CANAL SQUARE","GRAND CANAL HARBOUR","353-1-646-2000","IE","","DUBLIN","D2","1 GRAND CANAL SQUARE","GRAND CANAL HARBOUR","IE","",980627530,"",NA,"1-LAF",0,831,"10-Q",20091130,2010,"Q1",20091218,"2009-12-18 17:17:00.0",0,0,"acn",1,"","2009Q4"
"0001047469-09-010861",1090872,"AGILENT TECHNOLOGIES INC",3825,"US","CA","SANTA CLARA","95051","5301 STEVENS CREEK BLVD","","408-345-8647","US","CA","SANTA CLARA","95052-8059","5301 STEVENS CREEK BLVD, MS 1A-LC","P.O. BOX 58059","US","DE",770518772,"HP MEASUREMENT INC",19990716,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091221,"2009-12-21 16:39:00.0",0,0,"a",1,"","2009Q4"
"0000801898-09-000167",801898,"JOY GLOBAL INC",3532,"US","WI","MILWAUKEE","53201-0554","100 EAST WISCONSIN AVE SUITE 2780","","4144866400","US","WI","MILWAUKEE","53201-0554","100 EAST WISCONSIN AVE SUITE 2780","","US","DE",391566457,"HARNISCHFEGER INDUSTRIES INC",19920703,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091222,"2009-12-22 16:18:00.0",0,0,"joyg",1,"","2009Q4"
"0001193125-09-257212",1341439,"ORACLE CORP",7372,"US","CA","REDWOOD CITY","94065","500 ORACLE PARKWAY","MAIL STOP 5 OP 7","6505067000","US","CA","REDWOOD CITY","94065","500 ORACLE PARKWAY","MAIL STOP 5 OP 7","","",542185193,"OZARK HOLDING INC.",20051013,"1-LAF",1,531,"10-Q",20091130,2010,"Q2",20091222,"2009-12-21 17:57:00.0",0,0,"orcl",1,"","2009Q4"
